"","YPLLRate","HealthBadDaysMentAvg","HospPrevRate","Income20thpcntl","InjuryDeathRate","LBWPct","LifeExpect","MammAnnualPct","PhysInactPct","SmokersPct","UnemployedPct","UninsAdultPct","VaccinatedPct"
"1749",8859.1817091,4.4595353163,3382,24622,115.64800053,6.7531305903,75.986759221,32,26.4,18.100332277,3.8879971464,15.345159222,42
"1750",7166.9123543,3.733212879,4961,25317,71.335294257,8.601063972,78.842824572,32,23.9,16.979704666,4.7939467123,15.552117899,34
"1751",6073.4697505,4.2282386968,3073,30542,84.151940077,8.2115219261,81.413212221,44,20.4,14.153922189,4.3396556245,13.278657968,46
"1752",7179.6759726,3.9526646539,3134,34528,78.632556932,7.8179482474,79.069178499,30,25.6,17.184164044,3.2709591867,14.820709671,36
"1755",9342.316202,4.168880434,4589,31384,100.29261846,7.6440387906,76.773657442,23,20.9,17.135600729,3.3782129743,17.382557087,18
"1756",8814.3430512,4.1146186003,1453,29641,124.64510768,9.6774193548,78.073521426,18,19.8,17.114542453,3.7131069502,13.903099609,19
"1758",8005.3059061,4.4673951609,3485,25453,105.05340526,8.4656084656,76.735024793,34,25,20.647207257,5.3945787154,15.188237195,37
"1759",10732.295347,5.0157061582,3969,15861,102.68773998,10.204081633,75.060899931,17,31.4,21.471849074,5.4950751685,13.418023025,23
"1760",11506.385223,4.5044345861,4408,20576,122.62894411,9.53307393,74.052702244,31,28.6,18.016254769,5.7139455985,14.289510985,30
"1763",6943.3778907,4.2379279325,3275,27572,84.255326282,7.8745403187,78.331471743,41,18.4,15.165619627,3.6255274895,14.016375819,45
"1764",7201.5947824,4.1659870136,2783,26000,113.18269745,9.4164456233,79.407691613,27,23.7,17.75645913,3.6924413553,12.307041658,33
"1765",7493.5205837,3.7582135459,3227,29667,96.859639181,7.6427771557,77.980267836,49,22.9,14.268955146,2.5182959957,9.0979246479,49
"1766",7677.7870617,4.0449488546,3417,26762,113.47648399,6.0075093867,79.42713929,47,21.6,14.798997261,2.5331469479,10.556290417,51
"1767",7299.3351893,4.1038608695,3060,26538,84.41792395,5.9331175836,78.808828836,45,19.4,16.624635489,2.5109702584,8.6188731104,44
"1768",7968.8604102,4.0307989713,3819,21248,118.89177686,8.1239041496,77.136315707,45,25.9,16.509778171,3.1973161714,9.3062214777,31
"1769",5563.134641,3.9984256974,3332,27719,79.635288275,6.8204025796,80.80190948,47,19.2,13.236828867,2.0809808034,10.000197632,40
"1770",6809.1098705,3.6696247121,4510,33935,87.108908634,7.0794352781,79.426993582,52,22.5,13.527797003,2.626680455,8.787372015,53
"1771",6400.2528299,3.7003090262,4171,31984,87.085654386,6.7472741013,79.570595404,54,20,13.603645069,2.2136565207,9.0069748726,53
"1772",5587.9569418,3.6051467869,3961,41633,75.007165452,6.6233414568,80.632618,53,18.9,12.458440616,2.7511206771,6.683064712,53
"1773",7361.708565,4.2504097828,5029,29758,95.684039088,6.631142688,77.992696368,42,23.8,17.177487002,2.2862131525,8.933034449,50
"1774",6523.8454346,4.4505401625,3965,26053,78.496946051,7.8273591807,79.487220023,51,26.5,16.256162544,2.1184255758,8.6692842981,41
"1775",8917.8426693,4.4232872226,5291,24086,87.109427438,8.1003721019,77.247047169,41,30.2,15.6441948,5.8847262732,12.778644672,48
"1776",3826.7306714,3.4234342335,3231,37227,39.946111078,7.8286580975,83.227791467,43,24.5,11.410986988,3.4381283091,10.251476857,50
"1777",6639.4431703,4.1521063452,5030,38251,65.887664652,8.3051557015,79.393127475,43,23.8,12.445638161,3.7670645651,6.6644372253,53
"1778",8529.154346,4.1831127777,6062,24752,83.297122877,9.1040329973,77.336141472,38,28.7,16.134609166,4.6362199684,9.407159301,52
"1779",8785.3035426,4.1976037503,4259,27090,92.432439324,7.0743801653,77.208290049,48,27.2,15.756107441,8.3870263187,9.5630524569,51
"1780",10214.982457,4.620191471,7535,20554,91.882421647,9.5987811072,75.360669825,40,31.2,18.261146678,6.4723358584,15.281984796,47
"1781",7289.251061,3.7811610889,5519,20752,62.779459261,9.5707112509,79.499817191,40,28.4,14.235389268,5.1739280794,14.267689492,43
"1782",7474.99169,3.9856737244,5981,35412,75.837885206,8.426529223,77.808662323,40,27.7,15.611318452,4.236453202,6.6331953147,49
"1783",5083.9992323,3.9177409798,5928,24004,40.712312052,8.619442435,82.19676215,34,28.8,15.382038155,3.8731793792,15.960022148,37
"1784",4441.0361674,3.5438788659,3644,49404,47.443786302,6.2199472623,83.396535951,42,18.8,12.529551418,3.2513487782,5.6113306983,52
"1785",6163.1624933,3.7777979645,4746,30071,56.712341445,8.6493337444,80.478793854,42,24.3,13.55615998,3.6728856861,11.974901102,51
"1786",4976.6980703,3.6234584343,4227,36051,45.022956931,8.114068674,81.502399379,40,25.9,10.970467888,3.6296727065,10.22509037,50
"1787",5608.3422783,4.0226271564,4289,36232,57.096417264,7.5461272343,80.535548588,43,24.2,13.360452416,3.6737169845,8.2575130962,50
"1788",4031.72747,3.491036641,2916,48666,42.26233956,6.4952764442,82.614664162,43,21.3,12.111935176,3.276096512,7.223693794,54
"1789",6848.7325373,4.232122294,4246,28778,69.394054086,6.0890008964,79.062568871,43,29.2,14.443273724,4.3132025576,9.7295204553,50
"1790",5822.7875287,4.1857221259,4219,23783,48.159444323,8.4598018312,80.667856611,40,27.5,13.782069143,5.1022967651,16.672369823,45
"1791",9424.6306418,4.7289181772,7580,24913,93.790325119,7.6776649746,76.171195281,41,29.6,17.793654646,5.4488626498,9.038071878,49
"1792",4492.0224287,3.5474035743,3398,48288,41.942457828,7.7878350606,82.510982071,42,20.1,10.843821151,3.4358389159,6.7628090717,53
"1793",6386.8956647,3.7120238131,3533,42269,62.921726213,5.9554513482,79.394027599,37,25.6,13.757305722,3.9567254686,7.2073683269,51
"1794",5178.7395541,3.9480522034,4149,31283,45.579931049,7.7939261562,81.548893486,40,24.4,13.07573586,4.3082993806,13.972011995,47
"1795",6821.0125891,4.1437782137,4509,33079,68.858118504,7.7047019189,79.44555847,40,28.4,14.330127644,3.8266965383,8.405775076,52
"1796",8173.6103252,4.5770902299,2420,20897,103.79172166,9.394910323,78.506776048,37,17,15.209989631,4.5084704597,11.788691885,42
"1798",9997.1696751,4.5752628159,4418,17711,101.38477513,7.9866092779,75.661416457,32,26.4,17.439444818,4.8605225338,14.511153952,42
"1799",10721.333344,5.3513506065,3336,15269,112.69555994,9.5585257189,76.542064761,27,29.4,23.253058172,6.2843060379,16.031357883,42
"1800",11430.902066,4.7036878535,2815,14213,129.80480602,14.42193087,77.650114333,33,28.4,16.948099829,4.9452554745,10.497835498,45
"1801",9095.79629,4.4604687189,3177,20058,88.084305848,8.2580645161,76.529998633,33,30.4,18.999062719,4.0593647418,12.138986074,40
"1803",6811.9867073,4.5088270152,3781,16158,75.143288393,7.9953650058,80.210093501,38,17.2,16.428989415,5.6526366915,14.291778123,40
"1804",10317.050767,3.9888420143,3387,25254,119.37547776,7.9566615879,75.383382246,34,27.7,15.530870366,3.3305711372,10.69003679,40
"1806",10238.281488,4.0181428842,5961,14725,100.06822834,8.3333333333,76.740381717,24,26.5,14.932569973,5.5418719212,9.9519230769,33
"1809",9374.8636281,4.1739916578,4937,22861,93.902627556,8.7384692097,76.180185966,28,30.3,16.779396195,4.12077796,15.419460047,25
"1810",11848.962523,4.2910237596,3392,18251,135.37628454,9.6825396825,77.138705583,32,25.2,15.914026166,4.5506780051,14.502101046,37
"1811",4613.8188165,3.5360246383,1659,53682,67.794386187,9.1680814941,83.369206874,46,12.8,11.4489648,3.3853594197,3.366942744,48
"1812",9737.4935341,4.8378281544,3968,10346,100.26133693,7.7374404107,75.78579767,23,27.1,19.216084489,11.902641733,16.77181483,31
"1813",16329.866975,5.3206566925,5322,10746,158.3990631,8.2912457912,72.225791685,31,25.6,21.621669653,7.1356572869,22.742663657,50
"1815",8769.3295866,4.3076708898,2826,17754,98.029634878,7.9805056351,77.603083131,36,23,19.321365567,4.8900451201,13.079142842,35
"1816",12316.82796,4.5355851201,1903,15837,119.3887297,7.488299532,74.049730038,34,27.4,16.822770856,4.8407245472,11.035267349,36
"1818",8466.7600598,4.6800826324,6353,15342,83.920778785,7.0773930754,77.939924933,25,29.5,17.930805607,4.3428571429,16.357535651,24
"1819",11749.51413,4.9050394656,3442,20111,132.06030481,7.8159966846,76.029294207,32,23.9,21.621046021,5.7654605326,17.247504882,49
"1820",10234.660218,4.6935838301,3900,11669,114.85589175,10.783824264,76.918894821,25,22.6,18.35512046,5.9420422342,10.19617802,36
"1821",7312.2965877,4.3431532376,2807,26121,84.192593033,9.2064445112,79.277759967,37,12.9,16.191236811,4.9773335603,11.593462717,42
"1822",7127.6806132,3.8829593812,1965,25934,96.06251184,10.663082437,81.621654475,35,12.1,13.676491996,4.1433476627,15.399941055,42
"1823",13859.308329,4.4791806278,3203,13430,178.94849862,8.606557377,72.243965467,22,26.7,15.750359494,7.0539419087,11.294559099,21
"1824",10862.128918,4.741735755,2517,13363,117.47292249,8.9031339031,76.199035343,31,25.4,18.801987015,5.3137103021,14.960713527,40
"1825",9716.821058,4.5659020302,2405,14068,127.51539293,11.034482759,79.643423354,28,14.1,16.331722041,6.5065065065,14.720345852,41
"1826",10623.188413,4.6039506652,1745,16013,131.62139493,9.2007434944,76.818650853,34,26.3,19.551109321,7.6209173657,11.98678622,34
"1828",9286.2581631,4.2929702207,2327,19385,103.00967395,9.1175962701,77.40413427,34,21.5,17.066381153,5.4574320302,13.36930318,39
"1829",5821.0724177,4.2743351354,4274,26572,46.334488347,8.1184783117,80.033193096,46,22,14.531854664,3.6792898291,5.1180163713,52
"1830",7283.1368139,4.3074988119,5268,20579,54.329602418,6.9578313253,77.99982845,50,29.3,16.559035378,5.6317763733,6.9081989626,47
"1831",6695.7687245,4.08780786,5421,12920,45.583558482,9.4522077483,80.559175377,33,31.3,15.921168722,5.6644725549,11.437250582,38
"1832",7415.0655257,4.0637240207,4163,20165,72.854287321,7.697228145,78.673505459,47,23,15.514051434,4.8645261963,6.3972015025,51
"1833",7254.9515966,4.4583873217,5371,20233,67.715963717,8.0166485704,77.848798956,43,26.6,16.754360363,5.3497942387,7.8686745353,46
"1834",6465.7445631,4.0237946331,5932,25548,60.556296828,6.4669068841,79.440231197,54,24.6,15.717610642,4.4779440396,5.8292759191,55
"1835",7995.6636114,4.4638806388,3728,18667,70.68922767,7.4889403834,77.34508697,46,27.5,17.108594687,5.0297310567,6.2989560566,51
"1836",7969.1384684,4.1240021472,5214,21774,77.266842083,7.223476298,77.171017363,53,28.2,16.802148251,4.6617476606,5.1061615321,52
"1837",7863.0070561,4.369675046,4060,21048,56.140814372,6.4004531294,77.299542939,45,24.2,16.253968006,4.6707708779,6.07412127,49
"1838",6220.7055513,4.1679236624,5515,22802,57.194839645,7.4191739862,79.447253971,51,26.5,16.753447369,4.3839903371,6.2874251497,49
"1839",6838.8716659,4.0712595354,4671,26645,71.442616504,6.3291139241,79.642273987,46,20.1,14.578003596,3.3189079106,6.8961647448,50
"1840",7018.3043692,4.1324157563,4504,24209,60.116833957,7.6804915515,78.185980446,51,25.2,15.302328439,5.0813451389,4.9590060317,53
"1841",6851.2372132,4.1400915973,3573,20200,73.346948635,6.9110347461,79.287105258,43,26.2,15.84691835,4.8222822698,7.7437169842,47
"1842",5753.3255218,4.0133785274,4084,31606,61.717020348,7.4577938043,80.571111352,44,21.1,15.040865509,3.6857170648,6.2135933408,50
"1843",7178.0603331,4.2494151091,3944,21944,69.497058139,8.5883840561,78.382904195,43,25.6,17.253724261,4.4140661997,5.2986794094,46
"1844",5261.6893708,3.9382128862,3563,25291,60.3627011,7.518115942,80.821938143,48,21.5,13.756577864,4.8834758168,6.1029820337,52
"1845",5946.1572876,4.2385169924,3532,19249,59.509734374,7.4692442882,79.252096829,55,29.2,18.698972223,5.1610932967,8.6060245886,46
"1846",6695.4599491,4.4070155751,5417,22487,57.536758565,7.1212537806,78.440438584,47,28,18.383444989,5.0968221358,6.7396563489,50
"1847",7910.0310198,4.171989653,3895,25588,66.085027119,6.2332602873,78.125573566,45,29.9,15.922101555,4.1784132098,5.7660530512,47
"1848",7900.3495829,4.0733406417,4523,22207,80.231537295,7.3839662447,78.64034005,37,25.1,15.446060347,4.5092838196,6.4470447939,45
"1850",6536.9032964,4.307880145,4994,22719,56.772876599,7.1886446886,79.247035316,52,28.8,17.827296884,4.9088960343,5.8493434692,49
"1851",6534.4305792,4.0896448604,4791,24134,59.477774734,6.6407335371,78.575161926,51,27,16.019146826,5.6163433353,5.7264358005,51
"1852",5111.129221,3.828861984,4793,18566,34.521714189,7.7775562249,82.635072827,34,25.7,13.840801998,4.2270456648,9.8792008163,36
"1853",6932.5772148,4.1991774302,5410,25847,67.890182035,7.2205306655,79.549752452,55,29.1,15.685666859,5.5408067141,6.8506124511,54
"1854",6184.8486851,4.3188486656,5611,23606,58.330681939,6.2045835662,79.988364043,49,22.8,15.326099779,4.3241314432,5.137892995,49
"1855",5429.5335206,3.9456235054,4447,26844,56.534016966,6.7567567568,80.934118024,49,23.7,15.15958424,4.7931351517,5.7682403433,48
"1856",6446.6017069,4.1152186039,4800,23180,69.247852728,8.4897198234,79.884256234,45,23.2,15.151442269,4.2603442669,5.5827262573,51
"1857",7649.0392479,4.4826021488,6304,19771,59.011357665,7.2919165267,77.675119611,47,30.8,16.537127488,5.1479764664,7.3235916837,47
"1858",4292.1835498,3.4601849726,3588,45637,42.500485363,7.8873580376,82.882055332,45,22.8,11.225364644,3.5355112131,6.2938865065,52
"1859",3925.1677134,3.9712614605,3082,22755,36.201251213,8.287009659,84.857972046,39,17.5,12.41823421,3.6720665085,6.8131795345,46
"1860",7692.4617485,4.2209742019,5233,22160,66.717247211,8.4630285218,77.670410588,42,29.2,16.802143713,5.2421876576,6.0985334126,47
"1861",7265.0456208,4.4252790287,4718,21892,66.869983671,7.762454264,78.360015184,53,25.7,16.835257266,4.4215513767,6.7904115563,50
"1862",6621.7243811,4.5786710035,4465,23893,69.869445422,7.8245681068,79.457381277,52,21.8,15.75882059,3.9978076831,5.9340024551,54
"1863",6165.9640498,3.872843929,4490,28118,59.395946864,6.5654435541,79.79302221,53,23.3,14.040081022,3.9384213676,5.3283921398,53
"1864",5849.3994098,3.7722314852,4559,30578,56.190050987,6.8994228947,80.156092955,41,25.7,15.142023205,3.9261198084,7.0850408701,50
"1865",7556.2424868,4.3743594854,5081,23953,52.782714387,7.1707490238,77.654237575,43,32.8,17.041979004,4.9386920981,6.5715009714,47
"1866",7397.3923193,4.3782381409,4525,22993,66.563607647,7.1018570625,78.06781619,52,26.9,18.606831579,5.474784189,6.3203279615,48
"1867",6268.5584957,4.0554567731,4081,22713,63.638533132,6.7174710697,79.846838472,45,22.6,15.505931362,4.3485977991,5.8973296228,51
"1868",4830.5589206,3.6141248215,4041,45794,50.237670586,7.5104311544,82.489352829,43,21,12.631481982,3.6918860722,5.7207758732,51
"1869",4306.4080914,3.5270408467,4174,26227,32.575972774,8.2145967101,83.848645714,35,28.4,12.42777748,3.5936242982,12.381750192,42
"1870",6570.3862422,4.2204515896,4071,27847,52.672800567,7.7601868674,78.976954917,44,21.1,14.564381621,3.8914427592,5.3787685558,51
"1871",5567.4136028,3.9235807446,4058,26687,46.858800356,7.9564221405,80.854809112,41,27.3,15.373417772,4.1301598669,5.911777469,43
"1872",4356.6163647,3.8364447119,3387,33800,37.333424879,6.013750301,83.165515893,44,24.9,12.165288495,3.7336109028,7.7233210172,52
"1873",4949.6424967,3.8752920437,4272,37124,46.298940044,6.4025190239,80.997024954,51,20.2,14.795153675,3.5190196836,4.418598082,53
"1874",6796.9333297,3.8352904316,3964,25665,54.781666059,8.465567107,78.962433227,45,22.8,14.143836257,4.0142589413,5.850820074,53
"1875",6061.3445057,4.3402339621,3831,23757,55.509474893,6.6139061617,80.671468602,41,25.8,14.987575215,4.8192771084,5.9945655188,51
"1876",7035.7094454,4.3140495726,5738,21582,55.141382505,6.1916878711,78.105523704,49,25,16.216943722,5.1161103048,6.1527057079,49
"1877",8160.3088378,4.0993687512,5007,24004,80.788495718,6.1806656101,77.527103057,49,30.8,15.834344879,3.8664760366,7.319265958,52
"1878",6605.4919964,4.3121158842,5599,19892,53.625151105,6.7785584179,79.103150129,52,29.4,17.38965495,5.6256463289,7.3035522982,52
"1879",6916.9195468,4.1888459769,4316,22328,61.231810853,6.7805731199,78.718065304,47,26.9,15.397564192,4.9187219731,7.182359489,51
"1880",5813.7858882,3.931666023,4339,40569,62.506826227,7.74085097,80.675227241,42,24.2,12.625481467,3.850940621,6.6103320865,51
"1881",8084.84768,4.0629033849,3990,22928,81.517987063,8.1448733209,77.936071285,36,27.6,16.144075284,4.0949175175,7.7726693372,48
"1882",5846.2989589,4.0699200345,4298,25378,64.431675917,7.1139386929,80.444169556,46,27.3,15.659405522,4.38696645,5.6699056177,49
"1883",5338.4002532,4.2711702755,3065,21284,55.355182988,6.8102849201,80.697118074,44,15.7,14.149173591,3.6498243934,6.0080426388,54
"1884",6534.0908606,4.0612724622,4957,25409,67.162009692,6.9281902444,79.816942045,40,20.9,15.721730154,3.8912435747,7.8334219784,48
"1885",6571.3310731,4.1048274582,3878,26462,52.627505611,7.1949685535,79.25264643,53,20,14.216023097,4.6453688227,6.0981591924,52
"1886",6949.619936,4.1142233203,4576,24141,58.857961509,7.3964497041,78.567356812,43,25.8,15.354920424,4.1364862946,6.5426304615,46
"1887",7146.8660444,4.0409147732,5625,26694,64.611266535,7.1081677704,78.694902337,45,29.4,16.092411125,4.1547963626,5.6641126224,51
"1888",4257.6513773,3.9107989251,3870,33198,40.953083983,7.9535971764,83.505387086,46,21.2,11.37154602,3.888026168,8.3573541036,51
"1889",6456.0095038,4.0259998904,5306,25474,66.807486368,6.3755795981,78.742583505,43,26.5,15.897912863,4.6316254905,5.3048753487,51
"1890",7491.4017741,4.2602656054,3852,23364,67.213442689,4.5308924485,78.210234138,51,28.7,15.130632466,3.7936009505,9.4206103494,52
"1891",8077.6461602,4.0615290111,4721,20379,82.1098877,9.4704049844,77.463784854,40,26.2,17.098560247,3.6707494136,17.543122024,52
"1892",8854.860179,4.0862960785,5729,19355,80.306664382,8.3166733307,77.146334654,47,31.3,16.568724467,3.162625534,16.502088872,42
"1893",8239.8174784,4.3936263065,5181,16655,107.75074878,9.0504451039,78.226761154,44,25.8,17.205321828,4.506387921,21.515450362,53
"1894",11387.890127,4.3910868782,5927,16083,94.607379376,12.414578588,74.183934645,39,31,20.217104679,4.4681464399,16.33246366,45
"1895",7387.1355681,4.1031839631,3937,17853,73.259531139,8.135810378,78.741459152,44,31.3,16.747418802,3.5921568627,18.861279593,52
"1896",7900.7887606,4.139821632,3948,17406,85.208875356,9.7336065574,77.82964548,35,29.1,17.385965386,3.6392197932,23.646209386,47
"1897",10201.594333,4.2524445756,3973,16982,108.04924682,10.021584952,75.882278798,53,29.9,17.69732422,4.5595014945,17.349425112,53
"1898",11007.103136,4.2974752446,5517,13888,100.60055483,12.368633791,76.289400168,51,31.2,19.953601249,4.9412665986,15.990840569,41
"1899",11127.709707,4.4394985992,6824,13784,110.99041232,10.234627832,75.049638169,40,30.1,18.739880808,5.2642530171,20.287225218,30
"1900",8736.6893084,3.9787653802,4024,23589,82.050314762,9.0604026846,78.632808222,57,24.6,14.995104748,5.1506610929,15.889158692,58
"1901",7415.9251915,4.1121226304,2954,22996,92.204165247,8.367244551,78.596962484,50,17.3,16.637681436,2.9672908936,16.401897815,53
"1902",9784.3067442,4.1299718696,3877,18680,99.137525903,8.5533776122,76.486141551,48,27,17.303198204,3.5634195027,18.008001052,53
"1903",6642.3591456,3.7427972513,5518,29103,69.794947599,8.7884864929,78.55974336,47,25.4,15.520446062,3.55906605,13.301882319,51
